store;websites;attribute_set;type;categories;sku;name;meta_title;meta_description;image;image_label;small_image;thumbnail;url_key;url_path;ean;shipping_delay;price;special_price;special_from_date;special_to_date;cost;weight;eco_participation;status;visibility;tax_class_id;color;brand;supplier_name;size;essorage;capacite;decibels;classe_energetique;description;short_description;meta_keyword;news_from_date;news_to_date;qty;is_in_stock;stock_status_changed_automatically;product_name;small_image_label;thumbnail_label;dispo;nb_couverts
admin;base;Findis;simple;"Petit electromenager::1::1::1/Cuisson et culinaire::1::1::1/Robot::1::1::1/Pâtissier::1::1::1";FND-QA512G10;"Robot Pâtissier MOULINEX - QA512G10";"Robot Pâtissier MOULINEX - QA512G10 | Lacoop.fr";"Achetez Robot Pâtissier MOULINEX - QA512G10 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3016661153563_1_600.jpg;"Robot Pâtissier MOULINEX - QA512G10 - Lacoop.fr";http://www.findis.fr/data/photos/300/3016661153563_1_300.jpg;http://www.findis.fr/data/photos/150/3016661153563_1_150.jpg;robot-pâtissier-moulinex-qa512g10;robot-pâtissier-moulinex-qa512g10.html;3016661153563;;249.99;;;;174.85;3.97;0.25;Activé;"Catalogue, Recherche";"Taxe Produits";;MOULINEX;FINDIS;;;"4.6 L";;;"<h2>Détails produit</h2><p><br>Description guide : Masterchef Gourmet - Blender 1,5 L - Kit pâtisserie métal - 6 vitesses + pulse - Découpe-légumes - Rangement du cordon<br>Puissance : 1100 Watts<br>Capacité : 4.6 L<br>Blender : Oui<br>Pétrin : Oui<br>Nombre de disques : 3<br>Nbre de bols : 1<br>Rangement accessoires : Non<br>Vitesse : 6 + pulse<br>Lieu de fabrication : Chine<br>Le + produit : Flex Whisk Technology<br>Dimensions (LxHxP) : 42,44 x 32,42 x 25,74 cm<br>Poids net : 7.85 Kg</p>";"<p><strong>Robot Pâtissier MOULINEX - QA512G10</strong></p><p><br>Capacité : 4.6 L<br>Voir les détails produit ci-dessous</p>";;;;2;1;1;"Robot Pâtissier MOULINEX - QA512G10";"Robot Pâtissier MOULINEX - QA512G10 - Lacoop.fr";"Robot Pâtissier MOULINEX - QA512G10 - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/Le froid::1::1::1/Réfrigérateur::1::1::1/Combiné::1::1::1";FND-KGV33VW31S;"Réfrigérateur combiné BOSCH - KGV33VW31S";"Réfrigérateur combiné BOSCH - KGV33VW31S | Lacoop.fr";"Achetez Réfrigérateur combiné BOSCH - KGV33VW31S à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4242002800844_1_600.jpg;"Réfrigérateur combiné BOSCH - KGV33VW31S - Lacoop.fr";http://www.findis.fr/data/photos/300/4242002800844_1_300.jpg;http://www.findis.fr/data/photos/150/4242002800844_1_150.jpg;réfrigérateur-combiné-bosch-kgv33vw31s;réfrigérateur-combiné-bosch-kgv33vw31s.html;4242002800844;;462.68;;;;311.40;56.21;15.00;Activé;"Catalogue, Recherche";"Taxe Produits";;BOSCH;FINDIS;;;;"39 dB";A++;"<h2>Détails produit</h2><p><br>Description guide : Réfrigérateur : 192 L - Dégivrage automatique - Froid brassé Power Ventilation - Clayettes verre - Eclairage LED. Congélateur : 94 L - Technologie LowFrost - 3 tiroirs dont 1 BigBox - Régulation électronique - Poignées intégrées.<br>Largeur : 60 cm<br>Hauteur : 176 cm<br>Volume net (total) : 286 L<br>Type de froid : brassé<br>Volume net (réf.) : 192 L<br>Volume net (cong.) : 94 L<br>Autonomie : 23 heures<br>Pouvoir de congélation : 7 Kg/24H<br>Nombre de compresseurs : 1<br>Nombre de circuits : 1<br>Régulation : électronique<br>Affichage T° : oui<br>Alarme : non<br>Distributeur d'eau : non<br>Ouverture facile : Sans<br>Porte(s) réversible(s) : Oui<br>Niveau sonore : 39 dB<br>Conso élec : 219 kWh/an<br>Classe climatique : SN-T<br>Connecté : non<br>Label énergie : A++<br>Le + produit : Régulation électronique<br>Dimensions (LxHxP) : 60 x 176 x 65 cm<br>Poids net : 70 Kg<br>Coloris : blanc<br>Lieu de fabrication : Turquie</p>";"<p><strong>Réfrigérateur combiné BOSCH - KGV33VW31S</strong></p><p><br>Volume sonore max. : 39 dB<br>Classe_energetique. : A++<br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Réfrigérateur combiné BOSCH - KGV33VW31S";"Réfrigérateur combiné BOSCH - KGV33VW31S - Lacoop.fr";"Réfrigérateur combiné BOSCH - KGV33VW31S - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/Encastrable::1::1::1/L'aspiration::1::1::1/Hotte::1::1::1/Décorative murale::1::1::1";FND-SHB4917X;"Hotte décorative murale SAUTER - SHB4917X";"Hotte décorative murale SAUTER - SHB4917X | Lacoop.fr";"Achetez Hotte décorative murale SAUTER - SHB4917X à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3660767208599_1_600.jpg;"Hotte décorative murale SAUTER - SHB4917X - Lacoop.fr";http://www.findis.fr/data/photos/300/3660767208599_1_300.jpg;http://www.findis.fr/data/photos/150/3660767208599_1_150.jpg;hotte-décorative-murale-sauter-shb4917x;hotte-décorative-murale-sauter-shb4917x.html;3660767208599;;425.26;;;;294.30;11.67;4.17;Activé;"Catalogue, Recherche";"Taxe Produits";;SAUTER;FINDIS;;;;"67.4 dB";B;"<h2>Détails produit</h2><p><br>Description guide : 4 vitesses - Commandes électroniques - Voyant de saturation des filtres - 3 filtres cassette métallique - Filtre à charbon de série - Clapet anti-retour - Eclairage LED - Finition inox.<br>Largeur : 90 cm<br>Débit : 728 m3/h<br>Niveau sonore : 67.4 dB<br>Conso élec : 80 kWh/an<br>Filtre à charbon : fourni<br>Filtre à charbon : AK507AE1<br>Connecté : non<br>Label énergie : B<br>Evacuation des vapeurs : C<br>Efficacité éclairage : A<br>Filtration des graisses : C<br>Le + produit : Commandes sensitives<br>Coloris : inox<br>Cordon électrique : fourni<br>Type de hotte : plat<br>Diamètre de la sortie d'air : 150 mm<br>Dimensions : L 90 x H 75/110,2 x P 50 cm<br>Lieu de fabrication : Origine France Garantie</p>";"<p><strong>Hotte décorative murale SAUTER - SHB4917X</strong></p><p><br>Volume sonore max. : 67.4 dB<br>Classe_energetique. : B<br>Voir les détails produit ci-dessous</p>";;;;1;1;1;"Hotte décorative murale SAUTER - SHB4917X";"Hotte décorative murale SAUTER - SHB4917X - Lacoop.fr";"Hotte décorative murale SAUTER - SHB4917X - Lacoop.fr";;0
admin;base;Findis;simple;"Accessoire::1::1::1/Accessoire petit électroménager::1::1::1/Aspirateur -nettoyeur::1::1::1/Accessoire nettoyeur::1::1::1";FND-PAEU0275;"Accessoire nettoyeur null POLTI FRANCE - PAEU0275";"Accessoire nettoyeur null POLTI FRANCE - PAEU0275 | Lacoop.fr";"Achetez Accessoire nettoyeur null POLTI FRANCE - PAEU0275 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8007411803581_1_600.jpg;"Accessoire nettoyeur null POLTI FRANCE - PAEU0275 - Lacoop.fr";http://www.findis.fr/data/photos/300/8007411803581_1_300.jpg;http://www.findis.fr/data/photos/150/8007411803581_1_150.jpg;accessoire-nettoyeur-null-polti-france-paeu0275;accessoire-nettoyeur-null-polti-france-paeu0275.html;8007411803581;;18.75;;;;13.13;1.59;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;"POLTI FRANCE";FINDIS;;;;;;;"<p><strong>Accessoire nettoyeur null POLTI FRANCE - PAEU0275</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;3;1;1;"Accessoire nettoyeur null POLTI FRANCE - PAEU0275";"Accessoire nettoyeur null POLTI FRANCE - PAEU0275 - Lacoop.fr";"Accessoire nettoyeur null POLTI FRANCE - PAEU0275 - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/Le lavage::1::1::1/Sèche-linge::1::1::1/Frontal::1::1::1";FND-TCE520WP;"Sèche-linge frontal MIELE - TCE520WP";"Sèche-linge frontal MIELE - TCE520WP | Lacoop.fr";"Achetez Sèche-linge frontal MIELE - TCE520WP à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4002515939994_1_600.jpg;"Sèche-linge frontal MIELE - TCE520WP - Lacoop.fr";http://www.findis.fr/data/photos/300/4002515939994_1_300.jpg;http://www.findis.fr/data/photos/150/4002515939994_1_150.jpg;sèche-linge-frontal-miele-tce520wp;sèche-linge-frontal-miele-tce520wp.html;4002515939994;;1047.15;;;;726.30;37.24;8.33;Activé;"Catalogue, Recherche";"Taxe Produits";;MIELE;FINDIS;;;"8 kg";"66 dB";A+++;"<h2>Détails produit</h2><p><br>Description guide : 12 programmes dont Finish Laine - Système de séchage Perfect Dry - 4 paliers de séchage - Option Infroissable - Moteur ProfiEco - Système anti-vibrations AVS - Départ différé + temps restant - Tambour Aérogliss 120 litres avec éclairage PowerLED.<br>Fonction Vapeur : Non<br>Capacité : 8 kg<br>Type de séchage  : Condensation<br>Pompe à chaleur : Oui<br>Programmation : Electronique<br>Conso élec : 171 kWh/an<br>Niveau sonore : 66 dB<br>Volume du tambour : 120 L<br>Matériau du tambour : inox<br>Réservoir d'eau : haut<br>Départ différé : jusqu'à 24 heures<br>Afficheur Temps Restant : oui<br>Connecté : non<br>Label énergie : A+++<br>Efficacité de condensation : A<br>Le + produit : Diffuseur de parfum FragranceDos<br>Puissance de raccordement : 1100 W<br>Intensité : 10 A<br>Dimensions (LxHxP) : 59,6 x 85 x 63,6 cm<br>Poids net : 56.5 Kg<br>Lieu de fabrication : République Tchèque</p>";"<p><strong>Sèche-linge frontal MIELE - TCE520WP</strong></p><p><br>Capacité : 8 kg<br>Volume sonore max. : 66 dB<br>Classe_energetique. : A+++<br>Voir les détails produit ci-dessous</p>";;;;1;1;1;"Sèche-linge frontal MIELE - TCE520WP";"Sèche-linge frontal MIELE - TCE520WP - Lacoop.fr";"Sèche-linge frontal MIELE - TCE520WP - Lacoop.fr";;0
admin;base;Findis;simple;"Petit electromenager::1::1::1/Beauté - hygiène - bien -être::1::1::1/Rasage::1::1::1/Rasoir::1::1::1";FND-S5650.41;"Rasage Rasoir PHILIPS - S5650.41";"Rasage Rasoir PHILIPS - S5650.41 | Lacoop.fr";"Achetez Rasage Rasoir PHILIPS - S5650.41 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8710103819332_1_600.jpg;"Rasage Rasoir PHILIPS - S5650.41 - Lacoop.fr";http://www.findis.fr/data/photos/300/8710103819332_1_300.jpg;http://www.findis.fr/data/photos/150/8710103819332_1_150.jpg;rasage-rasoir-philips-s5650-41;rasage-rasoir-philips-s5650-41.html;8710103819332;;123.36;;;;86.32;0.48;0.08;Activé;"Catalogue, Recherche";"Taxe Produits";;PHILIPS;FINDIS;;;;;;"<h2>Détails produit</h2><p><br>Description guide : Shaver série 5000 - Rechargeable - Wet &amp; Dry - Système Super Lift&amp;Cut - Tondeuse barbe clipsable - Autonomie 60 min - Trousse.<br>Le + produit : Mode turbo +</p>";"<p><strong>Rasage Rasoir PHILIPS - S5650.41</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;2;1;1;"Rasage Rasoir PHILIPS - S5650.41";"Rasage Rasoir PHILIPS - S5650.41 - Lacoop.fr";"Rasage Rasoir PHILIPS - S5650.41 - Lacoop.fr";;0
admin;base;Findis;simple;Electromenager::1::1::1/Encastrable::1::1::1/L'aspiration::1::1::1/Hotte::1::1::1/Visière::1::1::1;FND-GHC631IX;"Hotte visière GLEM - GHC631IX";"Hotte visière GLEM - GHC631IX | Lacoop.fr";"Achetez Hotte visière GLEM - GHC631IX à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8054383962945_1_600.jpg;"Hotte visière GLEM - GHC631IX - Lacoop.fr";http://www.findis.fr/data/photos/300/8054383962945_1_300.jpg;http://www.findis.fr/data/photos/150/8054383962945_1_150.jpg;hotte-visière-glem-ghc631ix;hotte-visière-glem-ghc631ix.html;8054383962945;;75.69;;;;49.50;11.67;4.17;Activé;"Catalogue, Recherche";"Taxe Produits";;GLEM;FINDIS;;;;"69 dB";D;"<h2>Détails produit</h2><p><br>Description guide : 3 vitesses - Commande par boutons poussoirs - Filtre à graisse métallique - Eclairage LED - Clapet anti-retour - Visière en verre - Sortie arrière ou dessus Ø 123 mm.<br>Largeur : 60 cm<br>Débit : 265 m3/h<br>Niveau sonore : 69 dB<br>Conso élec : 68.8 kWh/an<br>Filtre à charbon : fourni<br>Filtre à charbon : CR330<br>Connecté : non<br>Label énergie : D<br>Evacuation des vapeurs : F<br>Efficacité éclairage : E<br>Filtration des graisses : E<br>Le + produit : Filtre à charbon de série<br>Coloris : inox<br>Cordon électrique : fourni (60 cm) avec fiche<br>Type de hotte : visière<br>Diamètre de la sortie d'air : 123 mm<br>Dimensions : L 60 x H 14 x P 49,5 cm</p>";"<p><strong>Hotte visière GLEM - GHC631IX</strong></p><p><br>Volume sonore max. : 69 dB<br>Classe_energetique. : D<br>Voir les détails produit ci-dessous</p>";;;;2;1;1;"Hotte visière GLEM - GHC631IX";"Hotte visière GLEM - GHC631IX - Lacoop.fr";"Hotte visière GLEM - GHC631IX - Lacoop.fr";;0
admin;base;Findis;simple;"Entretien de la maison::1::1::1/Courant faible::1::1::1/Portier::1::1::1/Carillons::1::1::1";FND-43305;"Carillons null CAPTIV URMET - 43305";"Carillons null CAPTIV URMET - 43305 | Lacoop.fr";"Achetez Carillons null CAPTIV URMET - 43305 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3608500129855_1_600.jpg;"Carillons null CAPTIV URMET - 43305 - Lacoop.fr";http://www.findis.fr/data/photos/300/3608500129855_1_300.jpg;http://www.findis.fr/data/photos/150/3608500129855_1_150.jpg;carillons-null-captiv-urmet-43305;carillons-null-captiv-urmet-43305.html;3608500129855;;65.69;;;;46.00;0.00;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;"CAPTIV URMET";FINDIS;;;;;;;"<p><strong>Carillons null CAPTIV URMET - 43305</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Carillons null CAPTIV URMET - 43305";"Carillons null CAPTIV URMET - 43305 - Lacoop.fr";"Carillons null CAPTIV URMET - 43305 - Lacoop.fr";;0
admin;base;Findis;simple;"Petit electromenager::1::1::1/Cuisson et culinaire::1::1::1/Cuiseur::1::1::1/Vapeur::1::1::1";FND-11582;"Cuiseur Vapeur MAGIMIX - 11582";"Cuiseur Vapeur MAGIMIX - 11582 | Lacoop.fr";"Achetez Cuiseur Vapeur MAGIMIX - 11582 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3519280115825_1_600.jpg;"Cuiseur Vapeur MAGIMIX - 11582 - Lacoop.fr";http://www.findis.fr/data/photos/300/3519280115825_1_300.jpg;http://www.findis.fr/data/photos/150/3519280115825_1_150.jpg;cuiseur-vapeur-magimix-11582;cuiseur-vapeur-magimix-11582.html;3519280115825;;212.32;;;;148.47;2.01;0.25;Activé;"Catalogue, Recherche";"Taxe Produits";;MAGIMIX;FINDIS;;;"12.2 L";;;"<h2>Détails produit</h2><p><br>Description guide : Cuiseur vapeur multifonction - 2 bols inox 5,5 L - Bol à riz avec couvercle - Support à œufs - 4 programmes de cuisson dont yaourt - Livre 50 recettes + application.<br>Puissance : 1900 Watts<br>Capacité : 12.2 L<br>Nbre de bols : 3<br>Bol à riz : Oui<br>Maintien au chaud : Oui<br>Minuteur : oui<br>Le + produit : Cuisson saine et rapide<br>Dimensions (LxHxP) : 39 x 29,5 x 26,1 cm<br>Poids net : 4.25 Kg</p>";"<p><strong>Cuiseur Vapeur MAGIMIX - 11582</strong></p><p><br>Capacité : 12.2 L<br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Cuiseur Vapeur MAGIMIX - 11582";"Cuiseur Vapeur MAGIMIX - 11582 - Lacoop.fr";"Cuiseur Vapeur MAGIMIX - 11582 - Lacoop.fr";;0
admin;base;Findis;simple;"Image::1::1::1/Tv::1::1::1/Téléviseur::1::1::1/écran plat::1::1::1";FND-KDL40WE660B;"Téléviseur écran plat SONY - KDL40WE660B";"Téléviseur écran plat SONY - KDL40WE660B | Lacoop.fr";"Achetez Téléviseur écran plat SONY - KDL40WE660B à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4548736053465_1_600.jpg;"Téléviseur écran plat SONY - KDL40WE660B - Lacoop.fr";http://www.findis.fr/data/photos/300/4548736053465_1_300.jpg;http://www.findis.fr/data/photos/150/4548736053465_1_150.jpg;téléviseur-écran-plat-sony-kdl40we660b;téléviseur-écran-plat-sony-kdl40we660b.html;4548736053465;;465.25;;;;319.50;15.25;7.50;Activé;"Catalogue, Recherche";"Taxe Produits";;SONY;FINDIS;;;;;A+;"<h2>Détails produit</h2><p><br>Description guide : Technologie Frame Dimming - Compatible HDR - Le traitement de l'image par la technologie X-Reality PRO améliore chaque pixel - Enregistreur numérique (PVR) via USB - Smart TV : Profitez de services connectés, Youtube, Netflix ou TV de rattrapage directement sur votre TV. Reproduisez facilement l’écran de votre smartphone ou tablette grâce au Screen Mirroring - WiFi intégré - Compatible WiFi direct, HbbTV et DLNA - Design avec bords ultra-fins avec finition aluminium - Livré avec télécommande vocale.<br>Connectique : HDMI (x2) / YUV / Péritel / Ethernet / USB (x2) / Optique<br>Diagonale Clas : 100 à 115 cm<br>Compatible DLNA : Oui<br>Finition : noir<br>Pied pivotant : non<br>Design : plat<br>Diagonale : 101 cm<br>Dalle : LED<br>Résolution : HDTV1080p<br>Indice de fluidité : 200 Hz<br>High Dynamic Range : Oui<br>Technologie 3D : non<br>Compatible HEVC(H.265) : Non<br>TV connectée : Oui<br>USB : enregistrement(PVR)+ lecture<br>Tuner câble : Oui<br>Compatible FRANSAT : Non<br>Double tuner HD : Non<br>Puissance : 2 x 5 W (RMS)<br>Conso élec. en mode marche : 48 Watts<br>Conso élec : 70 kWh/an<br>Label énergie : A+<br>Le + produit : Compatible HDR !<br>Entrées vidéo : HDMI (x2) / YUV / Péritel<br>Autres entrées : Port USB (x2) / Ethernet<br>Sorties audio : Optique / Jack 3,5 mm (sélectionnable Casque - Sortie audio - Subwoofer)<br>Dimensions écran seul (LxHxP) : 96,4 x 57,1 x 7 cm<br>Dimensions avec pied (LxHxP) : 91 x 59,1 x 20,8 cm<br>Standard VESA : 100 x 200<br>Mode Hôtel : oui<br>Poids net : 8.7 Kg</p>";"<p><strong>Téléviseur écran plat SONY - KDL40WE660B</strong></p><p><br>Classe_energetique. : A+<br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Téléviseur écran plat SONY - KDL40WE660B";"Téléviseur écran plat SONY - KDL40WE660B - Lacoop.fr";"Téléviseur écran plat SONY - KDL40WE660B - Lacoop.fr";;0
admin;base;Findis;simple;"Entretien de la maison::1::1::1/Courant faible::1::1::1/Vidéosurveillance::1::1::1/Connectique et accessoires::1::1::1/Divers::1::1::1";FND-PFA135;"Connectique et Accessoires Divers DAHUA - PFA135";"Connectique et Accessoires Divers DAHUA - PFA135 | Lacoop.fr";"Achetez Connectique et Accessoires Divers DAHUA - PFA135 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/2900000000377_1_600.jpg;"Connectique et Accessoires Divers DAHUA - PFA135 - Lacoop.fr";http://www.findis.fr/data/photos/300/2900000000377_1_300.jpg;http://www.findis.fr/data/photos/150/2900000000377_1_150.jpg;connectique-et-accessoires-divers-dahua-pfa135;connectique-et-accessoires-divers-dahua-pfa135.html;2900000000377;;14.08;;;;9.86;1.09;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;DAHUA;FINDIS;;;;;;;"<p><strong>Connectique et Accessoires Divers DAHUA - PFA135</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Connectique et Accessoires Divers DAHUA - PFA135";"Connectique et Accessoires Divers DAHUA - PFA135 - Lacoop.fr";"Connectique et Accessoires Divers DAHUA - PFA135 - Lacoop.fr";;0
admin;base;Findis;simple;"Accessoire::1::1::1/Accessoire petit électroménager::1::1::1/Plancha-crépière::1::1::1/Plancha::1::1::1";FND-SBI53;"Plancha null ENO - SBI53";"Plancha null ENO - SBI53 | Lacoop.fr";"Achetez Plancha null ENO - SBI53 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3224780038160_1_600.jpg;"Plancha null ENO - SBI53 - Lacoop.fr";http://www.findis.fr/data/photos/300/3224780038160_1_300.jpg;http://www.findis.fr/data/photos/150/3224780038160_1_150.jpg;plancha-null-eno-sbi53;plancha-null-eno-sbi53.html;3224780038160;;7.18;;;;5.03;1.61;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;ENO;FINDIS;;;;;;;"<p><strong>Plancha null ENO - SBI53</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Plancha null ENO - SBI53";"Plancha null ENO - SBI53 - Lacoop.fr";"Plancha null ENO - SBI53 - Lacoop.fr";;0
admin;base;Findis;simple;"Petit electromenager::1::1::1/Le petit déjeuner::1::1::1/Grille -pain::1::1::1/Multi-fente::1::1::1";FND-A154.53;"Grille-Pain multi-fente MOULINEX - A154.53";"Grille-Pain multi-fente MOULINEX - A154.53 | Lacoop.fr";"Achetez Grille-Pain multi-fente MOULINEX - A154.53 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3045385721123_1_600.jpg;"Grille-Pain multi-fente MOULINEX - A154.53 - Lacoop.fr";http://www.findis.fr/data/photos/300/3045385721123_1_300.jpg;http://www.findis.fr/data/photos/150/3045385721123_1_150.jpg;grille-pain-multi-fente-moulinex-a154-53;grille-pain-multi-fente-moulinex-a154-53.html;3045385721123;;27.70;;;;19.19;1.03;0.25;Activé;"Catalogue, Recherche";"Taxe Produits";;MOULINEX;FINDIS;;;;;;"<h2>Détails produit</h2><p><br>Puissance : 760 Watts<br>couleur : noir/inox<br>Lieu de fabrication : Chine<br>Dimensions (LxHxP) : 31 x 16,5 x 9 cm</p>";"<p><strong>Grille-Pain multi-fente MOULINEX - A154.53</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Grille-Pain multi-fente MOULINEX - A154.53";"Grille-Pain multi-fente MOULINEX - A154.53 - Lacoop.fr";"Grille-Pain multi-fente MOULINEX - A154.53 - Lacoop.fr";;0
admin;base;Findis;simple;"Petit electromenager::1::1::1/Cuisson et culinaire::1::1::1/Robot::1::1::1/Multi-fonction::1::1::1";FND-MCM3501M;"Robot Multi-fonction BOSCH - MCM3501M";"Robot Multi-fonction BOSCH - MCM3501M | Lacoop.fr";"Achetez Robot Multi-fonction BOSCH - MCM3501M à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4242002853376_1_600.jpg;"Robot Multi-fonction BOSCH - MCM3501M - Lacoop.fr";http://www.findis.fr/data/photos/300/4242002853376_1_300.jpg;http://www.findis.fr/data/photos/150/4242002853376_1_150.jpg;robot-multi-fonction-bosch-mcm3501m;robot-multi-fonction-bosch-mcm3501m.html;4242002853376;;104.62;;;;73.05;2.10;0.25;Activé;"Catalogue, Recherche";"Taxe Produits";;BOSCH;FINDIS;;;"2.3 L";;;"<h2>Détails produit</h2><p><br>Description guide : MultiTalent 3 - 2 vitesses + pulse - Blender 1 L - Mini-hachoir - Mini-moulin à café - Disques inox râpe/émince - Range cordon.<br>Puissance : 800 Watts<br>Capacité : 2.3 L<br>Blender : Oui<br>Pétrin : Oui<br>Nombre de disques : 2<br>Nbre de bols : 1<br>Rangement accessoires : Dans le bol<br>Vitesse : 2 + pulse<br>Le + produit : Plus de 50 fonctions possibles<br>Dimensions (LxHxP) : 22 x 37,5 x 26 cm<br>Poids net : 3.7 Kg</p>";"<p><strong>Robot Multi-fonction BOSCH - MCM3501M</strong></p><p><br>Capacité : 2.3 L<br>Voir les détails produit ci-dessous</p>";;;;4;1;1;"Robot Multi-fonction BOSCH - MCM3501M";"Robot Multi-fonction BOSCH - MCM3501M - Lacoop.fr";"Robot Multi-fonction BOSCH - MCM3501M - Lacoop.fr";;0
admin;base;Findis;simple;"Image::1::1::1/Connectique tv  - video::1::1::1/Connectique hdmi::1::1::1";FND-XH123;"Connectique HDMI null LINEAIRE - XH123";"Connectique HDMI null LINEAIRE - XH123 | Lacoop.fr";"Achetez Connectique HDMI null LINEAIRE - XH123 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3304810003723_1_600.jpg;"Connectique HDMI null LINEAIRE - XH123 - Lacoop.fr";http://www.findis.fr/data/photos/300/3304810003723_1_300.jpg;http://www.findis.fr/data/photos/150/3304810003723_1_150.jpg;connectique-hdmi-null-lineaire-xh123;connectique-hdmi-null-lineaire-xh123.html;3304810003723;;41.11;;;;28.79;0.00;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;LINEAIRE;FINDIS;;;;;;"<h2>Détails produit</h2><p><br>Type de cordon : HDMI<br>Longueur cordon : 0 m<br>Type HDMI : Sélecteur</p>";"<p><strong>Connectique HDMI null LINEAIRE - XH123</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Connectique HDMI null LINEAIRE - XH123";"Connectique HDMI null LINEAIRE - XH123 - Lacoop.fr";"Connectique HDMI null LINEAIRE - XH123 - Lacoop.fr";;0
admin;base;Findis;simple;"Image::1::1::1/Connectique tv  - video::1::1::1/Connectique hdmi::1::1::1";FND-XVHD55M;"Connectique HDMI null LINEAIRE - XVHD55M";"Connectique HDMI null LINEAIRE - XVHD55M | Lacoop.fr";"Achetez Connectique HDMI null LINEAIRE - XVHD55M à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3304810107018_1_600.jpg;"Connectique HDMI null LINEAIRE - XVHD55M - Lacoop.fr";http://www.findis.fr/data/photos/300/3304810107018_1_300.jpg;http://www.findis.fr/data/photos/150/3304810107018_1_150.jpg;connectique-hdmi-null-lineaire-xvhd55m;connectique-hdmi-null-lineaire-xvhd55m.html;3304810107018;;127.03;;;;88.96;0.00;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;LINEAIRE;FINDIS;;;;;;"<h2>Détails produit</h2><p><br>Type de cordon : HDMI<br>Longueur cordon : 40 m<br>Type HDMI : 1.4</p>";"<p><strong>Connectique HDMI null LINEAIRE - XVHD55M</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Connectique HDMI null LINEAIRE - XVHD55M";"Connectique HDMI null LINEAIRE - XVHD55M - Lacoop.fr";"Connectique HDMI null LINEAIRE - XVHD55M - Lacoop.fr";;0
