store;websites;attribute_set;type;categories;sku;name;meta_title;meta_description;image;image_label;small_image;thumbnail;url_key;url_path;ean;shipping_delay;price;special_price;special_from_date;special_to_date;cost;weight;eco_participation;status;visibility;tax_class_id;color;brand;supplier_name;size;essorage;capacite;decibels;classe_energetique;description;short_description;meta_keyword;news_from_date;news_to_date;qty;is_in_stock;stock_status_changed_automatically;product_name;small_image_label;thumbnail_label;dispo;nb_couverts
admin;base;Findis;simple;"Electromenager::1::1::1/Le lavage::1::1::1/Lave-linge::1::1::1/Frontal::1::1::1";FND-WM14T409FF;"Lave-linge frontal SIEMENS - WM14T409FF";"Lave-linge frontal SIEMENS - WM14T409FF | Lacoop.fr";"Achetez Lave-linge frontal SIEMENS - WM14T409FF à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4242003805619_1_600.jpg;"Lave-linge frontal SIEMENS - WM14T409FF - Lacoop.fr";http://www.findis.fr/data/photos/300/4242003805619_1_300.jpg;http://www.findis.fr/data/photos/150/4242003805619_1_150.jpg;lave-linge-frontal-siemens-wm14t409ff;lave-linge-frontal-siemens-wm14t409ff.html;4242003805619;;588.34;;;;405.00;67.33;8.33;Activé;"Catalogue, Recherche";"Taxe Produits";;SIEMENS;FINDIS;;1400;"9 kg";;A+++(-30%);"<h2>Détails produit</h2><h3>Description</h3><p>Lave-linge frontal - 15 programmes dont Express 15/30 min, Hygiène et Couleurs sombres - Options VarioPerfect (économise 50% d'énergie ou 65% de temps selon l'option Speed ou Eco choisie) et Repassage Facile - WaterPerfect Plus : des cycles contrôlés par des capteurs pour une utilisation optimale de l'eau quelle que soit la charge - Indicateur de surdosage lessive - Préconisation de chargement - Tambour 63 litres WaveDrum : soin des textiles garanti - Fin différée jusqu'à 24 heures - Affichage du temps restant - iQdrive : moteur à induction alliant basse consommation et silence extrême - Fermeture hublot magnétique avec ouverture immédiate pour rajout du linge - Design antivibration : silence et stabilité - Signal sonore en fin de programme - Détecteurs anti-mousse et anti-balourd - Sécurités enfants et anti-débordement.</p><h3>Caractéristiques</h3><p><br>Description guide : 15 programmes dont Express 15 min - Options VarioPerfect, Rinçage Plus et Repassage Facile - Fin différée + affichage du temps restant - Design antivibration.<br>Raccord eau chaude : non<br>Fonction Vapeur : Non<br>Volume du tambour : 63 L<br>Capacité : 9 kg<br>Vitesse d'essorage maxi : 1400 trs/min<br>Conso élec : 152 kWh/an<br>Conso eau : 11220 L/an<br>Niveau sonore lavage : 49 dB<br>Niveau sonore essorage : 75 dB<br>Départ différé : jusqu'à 24 heures<br>Afficheur Temps Restant : oui<br>Connecté : non<br>Label énergie : A+++(-30%)<br>Label essorage : B<br>Le + produit : Moteur iQdrive<br>Dimensions (LxHxP) : 59,8 x 84,8 x 59 cm<br>Poids net : 70 Kg</p>";"<p><strong>Lave-linge frontal SIEMENS - WM14T409FF</strong></p><p>Moteur iQdrive</p><br>Capacité : 9 kg<br>Essorage max. : 1400<br>Classe_energetique. : A+++(-30%)<br>Voir les détails produit ci-dessous</p>";;;;4;1;1;"Lave-linge frontal SIEMENS - WM14T409FF";"Lave-linge frontal SIEMENS - WM14T409FF - Lacoop.fr";"Lave-linge frontal SIEMENS - WM14T409FF - Lacoop.fr";;0
admin;base;Findis;simple;"Son  - telephonie::1::1::1/Connectique  - accessoire::1::1::1/Connectique audio::1::1::1/Convertisseur::1::1::1";FND-BT96;"Connectique Audio convertisseur LINEAIRE - BT96";"Connectique Audio convertisseur LINEAIRE - BT96 | Lacoop.fr";"Achetez Connectique Audio convertisseur LINEAIRE - BT96 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3304810102624_1_600.jpg;"Connectique Audio convertisseur LINEAIRE - BT96 - Lacoop.fr";http://www.findis.fr/data/photos/300/3304810102624_1_300.jpg;http://www.findis.fr/data/photos/150/3304810102624_1_150.jpg;connectique-audio-convertisseur-lineaire-bt96;connectique-audio-convertisseur-lineaire-bt96.html;3304810102624;;44.08;;;;30.85;0.00;0.02;Activé;"Catalogue, Recherche";"Taxe Produits";;LINEAIRE;FINDIS;;;;;;"<h2>Détails produit</h2><h3>Description</h3><p>Convertit le son numérique en son analogique( convertisseur EIAJ-RCA fem / 2XRCA fem Utilisation : Ce boîtier permet principalement de relier un casque Hi-Fi sur un téléviseur équipé seulement d'entrée numérique (optique ou coaxiale). Composition : 1 x convertisseur numérique / analogique 1 x adaptateur 2 x RCA mâle / Jack 3,5mm stéréo femelle 0m20 fourni</p><h3>Caractéristiques</h3><p><br>Type de cordon : Adaptateur<br>Longueur cordon : 0 m</p>";"<p><strong>Connectique Audio convertisseur LINEAIRE - BT96</strong></p><p>Finition noir brillant</p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Connectique Audio convertisseur LINEAIRE - BT96";"Connectique Audio convertisseur LINEAIRE - BT96 - Lacoop.fr";"Connectique Audio convertisseur LINEAIRE - BT96 - Lacoop.fr";;0
admin;base;Findis;simple;"Entretien de la maison::1::1::1/Courant faible::1::1::1/Réception télévision::1::1::1/Collectif::1::1::1/Traitement signal::1::1::1";FND-COR220;"Collectif Traitement signal IKUSI - COR220";"Collectif Traitement signal IKUSI - COR220 | Lacoop.fr";"Achetez Collectif Traitement signal IKUSI - COR220 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8435136436164_1_600.jpg;"Collectif Traitement signal IKUSI - COR220 - Lacoop.fr";http://www.findis.fr/data/photos/300/8435136436164_1_300.jpg;http://www.findis.fr/data/photos/150/8435136436164_1_150.jpg;collectif-traitement-signal-ikusi-cor220;collectif-traitement-signal-ikusi-cor220.html;8435136436164;;3.96;;;;2.77;0.00;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;IKUSI;FINDIS;;;;;;"<h2>Détails produit</h2><h3>Description</h3><p>Cordon secteur Schuko Europe 1,5m. Fiche femelle CEE 22 sur un bout et mâle sur l'autre.	</p><h3>Caractéristiques</h3><p></p>";"<p><strong>Collectif Traitement signal IKUSI - COR220</strong></p><p>R�sistance amovible</p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Collectif Traitement signal IKUSI - COR220";"Collectif Traitement signal IKUSI - COR220 - Lacoop.fr";"Collectif Traitement signal IKUSI - COR220 - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/Le froid::1::1::1/Réfrigérateur::1::1::1/2 portes::1::1::1";FND-CDD2145E;"Réfrigérateur 2 portes CANDY - CDD2145E";"Réfrigérateur 2 portes CANDY - CDD2145E | Lacoop.fr";"Achetez Réfrigérateur 2 portes CANDY - CDD2145E à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8016361961425_1_600.jpg;"Réfrigérateur 2 portes CANDY - CDD2145E - Lacoop.fr";http://www.findis.fr/data/photos/300/8016361961425_1_300.jpg;http://www.findis.fr/data/photos/150/8016361961425_1_150.jpg;réfrigérateur-2-portes-candy-cdd2145e;réfrigérateur-2-portes-candy-cdd2145e.html;8016361961425;;305.59;;;;207.00;47.62;8.33;Activé;"Catalogue, Recherche";"Taxe Produits";;CANDY;FINDIS;;;;"40 dB";A+;"<h2>Détails produit</h2><h3>Description</h3><p>Réfrigérateur 2 portes - Réfrigérateur : 164 L - Dégivrage automatique - Clayettes verre - Joint amovible - Eclairage LED. Congélateur : 40 L - Poignées intégrées.</p><h3>Caractéristiques</h3><p><br>Description guide : Réfrigérateur : 164 L - Dégivrage automatique - Clayettes verre - Joints amovibles. Congélateur : 40 L - Poignées intégrées.<br>Largeur : 55 cm<br>Hauteur : 143 cm<br>Volume net (total) : 204 L<br>Type de froid : statique<br>Volume net (réf.) : 164 L<br>Volume net (cong.) : 40 L<br>Autonomie : 21 heures<br>Pouvoir de congélation : 2 Kg/24H<br>Nombre de compresseurs : 1<br>Nombre de circuits : 1<br>Régulation : mécanique<br>Affichage T° : non<br>Alarme : non<br>Distributeur d'eau : non<br>Ouverture facile : Sans<br>Porte(s) réversible(s) : Oui<br>Niveau sonore : 40 dB<br>Conso élec : 217 kWh/an<br>Classe climatique : N-ST<br>Connecté : non<br>Label énergie : A+<br>Le + produit : Eclairage LED<br>Dimensions (LxHxP) : 55 x 143 x 55 cm<br>Poids net : 43 Kg<br>Coloris : blanc</p>";"<p><strong>Réfrigérateur 2 portes CANDY - CDD2145E</strong></p><p>Eclairage LED</p><br>Volume sonore max. : 40 dB<br>Classe_energetique. : A+<br>Voir les détails produit ci-dessous</p>";;;;28;1;1;"Réfrigérateur 2 portes CANDY - CDD2145E";"Réfrigérateur 2 portes CANDY - CDD2145E - Lacoop.fr";"Réfrigérateur 2 portes CANDY - CDD2145E - Lacoop.fr";;0
admin;base;Findis;simple;"Image::1::1::1/Tv::1::1::1/Téléviseur::1::1::1/écran plat::1::1::1";FND-24TK410V;"Téléviseur écran plat LG - 24TK410V";"Téléviseur écran plat LG - 24TK410V | Lacoop.fr";"Achetez Téléviseur écran plat LG - 24TK410V à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8806098178728_1_600.jpg;"Téléviseur écran plat LG - 24TK410V - Lacoop.fr";http://www.findis.fr/data/photos/300/8806098178728_1_300.jpg;http://www.findis.fr/data/photos/150/8806098178728_1_150.jpg;téléviseur-écran-plat-lg-24tk410v;téléviseur-écran-plat-lg-24tk410v.html;8806098178728;;187.50;;;;127.80;4.15;4.17;Activé;"Catalogue, Recherche";"Taxe Produits";;LG;FINDIS;;;;;A;"<h2>Détails produit</h2><h3>Description</h3><p>Téléviseur LED 60 cm - Résolution 1366 x 768 pixels - Modes Cinema, sports, Expert 1&amp;2 et Gaming (fonction Black Stabilizer) - Jeux intégrés - Tuner Satellite intégré - USB : lecture multimédia - Fonction Horloge avec mise en veille programmable - Son stéréo Virtual Surround - Auto Volume - Egaliseur - Mode Hôtel simplifié avec clonage USB - Smart Energy Saving - Finition noir glossy.</p><h3>Caractéristiques</h3><p><br>Connectique : HDMI / USB<br>Diagonale Clas : 47 à 74 cm<br>Compatible DLNA : Non<br>Finition : noir<br>Pied pivotant : non<br>Design : plat<br>Diagonale : 60 cm<br>Dalle : LED<br>Résolution : HDTV<br>Indice de fluidité : 50 Hz<br>High Dynamic Range : Non<br>Technologie 3D : non<br>Compatible HEVC(H.265) : Non<br>TV connectée : Non<br>WiFi : non<br>USB : lecture vidéo<br>Tuner câble : Oui<br>Tuner satellite : DVB-S et DVB-S2<br>Double tuner HD : Non<br>Puissance : 2 x 5 W (RMS)<br>Conso élec. en mode marche : 20 Watts<br>Conso élec : 30 kWh/an<br>Label énergie : A<br>Le + produit : Mode Gaming<br>Entrées vidéo : HDMI<br>Autres entrées : Port USB<br>Dimensions écran seul (LxHxP) : 55,6 x 34,52 x 5,47 cm<br>Dimensions avec pied (LxHxP) : 55,6 x 39,27 x 14,34 cm<br>Standard VESA : 75 x 75<br>Mode Hôtel : oui<br>Poids net : 3.5 Kg</p>";"<p><strong>Téléviseur écran plat LG - 24TK410V</strong></p><p>Mode Gaming</p><br>Classe_energetique. : A<br>Voir les détails produit ci-dessous</p>";;;;39;1;1;"Téléviseur écran plat LG - 24TK410V";"Téléviseur écran plat LG - 24TK410V - Lacoop.fr";"Téléviseur écran plat LG - 24TK410V - Lacoop.fr";;0
admin;base;Findis;simple;"Entretien de la maison::1::1::1/Courant faible::1::1::1/Réception télévision::1::1::1/Satellite::1::1::1/Paraboles::1::1::1";FND-140796;"Paraboles null CAHORS - 140796";"Paraboles null CAHORS - 140796 | Lacoop.fr";"Achetez Paraboles null CAHORS - 140796 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3579431407964_1_600.jpg;"Paraboles null CAHORS - 140796 - Lacoop.fr";http://www.findis.fr/data/photos/300/3579431407964_1_300.jpg;http://www.findis.fr/data/photos/150/3579431407964_1_150.jpg;paraboles-null-cahors-140796;paraboles-null-cahors-140796.html;3579431407964;;81.52;;;;57.02;3.97;0.08;Activé;"Catalogue, Recherche";"Taxe Produits";;CAHORS;FINDIS;;;;;;"<h2>Détails produit</h2><h3>Description</h3><p>Antenne 65 cm smc, éco, grise, LNB universel (pièce arrière métal)</p><h3>Caractéristiques</h3><p><br>Matière : Fibre éco<br>Diamètre : 65 cm<br>LNB fourni : Oui<br>Multi-satellites : Non<br>Couleur : Grise</p>";"<p><strong>Paraboles null CAHORS - 140796</strong></p><p>Rangement du c�ble alimentation</p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Paraboles null CAHORS - 140796";"Paraboles null CAHORS - 140796 - Lacoop.fr";"Paraboles null CAHORS - 140796 - Lacoop.fr";;0
admin;base;Findis;simple;"Son  - telephonie::1::1::1/Element separe::1::1::1/Enceinte hifi::1::1::1/Centrale::1::1::1";FND-C9CENBL;"Enceinte HiFi centrale JAMO - C9CENBL";"Enceinte HiFi centrale JAMO - C9CENBL | Lacoop.fr";"Achetez Enceinte HiFi centrale JAMO - C9CENBL à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/5709009000589_1_600.jpg;"Enceinte HiFi centrale JAMO - C9CENBL - Lacoop.fr";http://www.findis.fr/data/photos/300/5709009000589_1_300.jpg;http://www.findis.fr/data/photos/150/5709009000589_1_150.jpg;enceinte-hifi-centrale-jamo-c9cenbl;enceinte-hifi-centrale-jamo-c9cenbl.html;5709009000589;;218.99;;;;153.00;7.91;0.42;Activé;"Catalogue, Recherche";"Taxe Produits";;JAMO;FINDIS;;;;;;"<h2>Détails produit</h2><h3>Description</h3><p>L’enceinte Jamo Concert C 9 CEN est une magnifique Centrale 2 voies Bass Reflex avec évent à l’arrière. Les basses fréquences sont traitées par 2 haut-parleurs de grave Ø 101,6 mm composés d’une suspension à long débattement procurant des basses profondes, claires et maintenues. Ils sont rigidifiés par une membrane multi couches en fibres de verre à nids d’abeille pour une meilleure réponse transitoire. Elle dispose d’un tout nouveau tweeter à large suspension de 25 mm à très faible distorsion, assisté d’un nouveau guide d’ondes (ADW Anti-Diffraction Waveguide) améliorant la réponse en fréquence hors axe et l’extension plus uniforme des hautes fréquences - Design by Kieron Dunk - Cache circulaire individuel pour chaque haut-parleur - Finition noir satin - Colisage et prix à l'unité.</p><h3>Caractéristiques</h3><p><br>Puissance maxi par canal : 140 W (RMS)<br>Hauteur : 17.9 cm<br>Bass Reflex : Oui<br>Enceintes : 2 voie (s)<br>Puissance : 140 W (RMS)<br>Impédance : 6 ohms<br>Réponse en fréquences : 55 Hz - 24 kHz<br>Sensibilité : 88 dB<br>Le + produit : Design by Kieron Dunk<br>Dimensions (LxHxP) : 46 x 17,9 x 22 cm<br>Poids net : 6.8 Kg<br>Couleur : Noir</p>";"<p><strong>Enceinte HiFi centrale JAMO - C9CENBL</strong></p><p>Design by Kieron Dunk</p><br>Voir les détails produit ci-dessous</p>";;;;99;1;1;"Enceinte HiFi centrale JAMO - C9CENBL";"Enceinte HiFi centrale JAMO - C9CENBL - Lacoop.fr";"Enceinte HiFi centrale JAMO - C9CENBL - Lacoop.fr";commande;0
admin;base;Findis;simple;"Electromenager::1::1::1/La cuisson::1::1::1/Micro-ondes::1::1::1/Combiné::1::1::1";FND-NNCS894SEPG;"Micro-ondes combiné PANASONIC - NNCS894SEPG";"Micro-ondes combiné PANASONIC - NNCS894SEPG | Lacoop.fr";"Achetez Micro-ondes combiné PANASONIC - NNCS894SEPG à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/5025232777662_1_600.jpg;"Micro-ondes combiné PANASONIC - NNCS894SEPG - Lacoop.fr";http://www.findis.fr/data/photos/300/5025232777662_1_300.jpg;http://www.findis.fr/data/photos/150/5025232777662_1_150.jpg;micro-ondes-combiné-panasonic-nncs894sepg;micro-ondes-combiné-panasonic-nncs894sepg.html;5025232777662;;673.87;;;;469.80;6.98;2.50;Activé;"Catalogue, Recherche";"Taxe Produits";;PANASONIC;FINDIS;;;"32 L";;;"<h2>Détails produit</h2><h3>Description</h3><p>Micro-ondes gril + Chaleur tournante + Vapeur - Commandes électroniques tactiles - 23 programmes de cuisson - Guide Auto - Fonction Décongélation Express - Cuisson par sensor - 2 niveaux de cuisson - La fonction cuisson vapeur Steam Plus peut être utilisée seule, sans micro-ondes (réservoir d'eau 650 ml) - Gril Quartz avec 3 réglages - Technologie Inverter garantissant une cuisson constante et uniforme des aliments - Plateau fixe - Livré avec support vapeur - Cavité fluoric - Sécurité enfants.</p><h3>Caractéristiques</h3><p><br>Description guide : Chaleur tournante + Vapeur - Commandes électroniques tactiles - 23 programmes de cuisson - Cuisson par sensor -  Gril Quartz avec 3 réglages - Technologie Inverter - Plateau fixe - Livré avec support vapeur - Cavité fluoric - Sécurité enfants.<br>Capacité : 32 L<br>Puissance Micro-ondes : 1000 Watts<br>Puissance gril : 1300 Watts<br>Cavité : Fluoric<br>Programmation : Electronique<br>Plat croustilleur : non<br>Fonction vapeur : Cuisson Steam Plus<br>Accessoire vapeur : support vapeur fourni<br>Le + produit : Cuisson vapeur indépendante<br>Coloris : inox<br>Dimensions cavité (LxHxP) : 39,4 x 22,5 x 30,9 cm<br>Dimensions (LxHxP) : 49,4 x 39 x 43,8 cm<br>Poids net : 20 Kg</p>";"<p><strong>Micro-ondes combiné PANASONIC - NNCS894SEPG</strong></p><p>Cuisson vapeur ind�pendante</p><br>Capacité : 32 L<br>Voir les détails produit ci-dessous</p>";;;;99;1;1;"Micro-ondes combiné PANASONIC - NNCS894SEPG";"Micro-ondes combiné PANASONIC - NNCS894SEPG - Lacoop.fr";"Micro-ondes combiné PANASONIC - NNCS894SEPG - Lacoop.fr";commande;0
admin;base;Findis;simple;"Son  - telephonie::1::1::1/Home cinema::1::1::1/Pack d'enceintes::1::1::1/5.1::1::1::1";FND-PACKDOME5.1/BLACK;"Pack d'enceintes 5.1 FOCAL - PACKDOME5.1/BLACK";"Pack d'enceintes 5.1 FOCAL - PACKDOME5.1/BLACK | Lacoop.fr";"Achetez Pack d'enceintes 5.1 FOCAL - PACKDOME5.1/BLACK à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3544053690100_1_600.jpg;"Pack d'enceintes 5.1 FOCAL - PACKDOME5.1/BLACK - Lacoop.fr";http://www.findis.fr/data/photos/300/3544053690100_1_300.jpg;http://www.findis.fr/data/photos/150/3544053690100_1_150.jpg;pack-d'enceintes-5-1-focal-packdome5-1-black;pack-d'enceintes-5-1-focal-packdome5-1-black.html;3544053690100;;1157.40;;;;809.10;7.91;1.67;Activé;"Catalogue, Recherche";"Taxe Produits";;FOCAL;FINDIS;;;;;;"<h2>Détails produit</h2><h3>Description</h3><p>Pack enceintes composé de 5 enceintes ultra-compactes Dôme et d'un caisson de basses Dôme - Enceinte satellite Dôme : intégrable au mur, plafond, sur mur et sur pied - Grave Polyglass Ø 10 cm +  tweeter à dôme inversé Al/Mg Ø 2,5 cm - Puissance : 100 W - Réponse en fréquence : 80 Hz - 28 kHz - Sensibilité : 88 dB - Impédance : 8 Ohms - Fréquence de filtrage : 2500 Hz - Dim (LxHxP) : 14,4 x 17,2 x 14,3 cm - Caisson de basses Dôme : Technologie d'amplification BASH - Woofer Ø 21 cm à membrane Polyflex - Réponse en fréquence : 42 Hz - 150 Hz - Filtre variable de 50 à 200 Hz - Inverseur de phase 0° / 180° - Entrée LFE - AutoPower - Dim (LxHxP) : 27,6 x 40 x 27,6 cm - Coffret aluminium laqué haute brillance.</p><h3>Caractéristiques</h3><p><br>Description guide : Pack composé de 5 enceintes ultra-compactes Dôme 2 voies et d'un caisson de basses Dôme : Technologie d'amplification BASH - Woofer Ø 21 cm à membrane Polyflex - AutoPower - Coffret aluminium laqué haute brillance.<br>Enceinte principale : 100 W<br>Enceinte centrale : 100 W<br>Enceinte arrière : 100 W<br>Caisson de basses : Actif fourni<br>Le + produit : Le son Focal dans un design compact</p>";"<p><strong>Pack d'enceintes 5.1 FOCAL - PACKDOME5.1/BLACK</strong></p><p>Le son Focal dans un design compact</p><br>Voir les détails produit ci-dessous</p>";;;;99;1;1;"Pack d'enceintes 5.1 FOCAL - PACKDOME5.1/BLACK";"Pack d'enceintes 5.1 FOCAL - PACKDOME5.1/BLACK - Lacoop.fr";"Pack d'enceintes 5.1 FOCAL - PACKDOME5.1/BLACK - Lacoop.fr";commande;0
admin;base;Findis;simple;Electromenager::1::1::1/Encastrable::1::1::1/L'aspiration::1::1::1/Hotte::1::1::1/Visière::1::1::1;FND-AKR4411NB;"Hotte visière WHIRLPOOL - AKR4411NB";"Hotte visière WHIRLPOOL - AKR4411NB | Lacoop.fr";"Achetez Hotte visière WHIRLPOOL - AKR4411NB à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8003437233791_1_600.jpg;"Hotte visière WHIRLPOOL - AKR4411NB - Lacoop.fr";http://www.findis.fr/data/photos/300/8003437233791_1_300.jpg;http://www.findis.fr/data/photos/150/8003437233791_1_150.jpg;hotte-visière-whirlpool-akr4411nb;hotte-visière-whirlpool-akr4411nb.html;8003437233791;;163.08;;;;110.70;11.67;4.17;Activé;"Catalogue, Recherche";"Taxe Produits";;WHIRLPOOL;FINDIS;;;;"65 dB";D;"<h2>Détails produit</h2><h3>Description</h3><p>Hotte visière - Largeur 60 cm - 3 vitesses - Commande mécanique par curseur - Filtre à graisse aluminium lavable au lave-vaisselle - Filtre à charbon fourni (Réf CFW020/1) - Eclairage LED - Sortie dessus Ø 119/125 mm.</p><h3>Caractéristiques</h3><p><br>Description guide : 3 vitesses - Commande mécanique par curseur - Filtre à graisse aluminium lavable - Filtre à charbon fourni - Eclairage LED - Sortie dessus Ø 120 mm.<br>Largeur : 60 cm<br>Débit : 288 m3/h<br>Niveau sonore : 65 dB<br>Conso élec : 68 kWh/an<br>Filtre à charbon : fourni<br>Filtre à charbon : CFW020/1<br>Connecté : non<br>Label énergie : D<br>Evacuation des vapeurs : E<br>Efficacité éclairage : G<br>Filtration des graisses : C<br>Le + produit : Eclairage LED<br>Coloris : noir<br>Type de hotte : visière<br>Diamètre de la sortie d'air : 119/125 mm<br>Dimensions : L 59,9 x H 13 x P 51,5 cm</p>";"<p><strong>Hotte visière WHIRLPOOL - AKR4411NB</strong></p><p>Eclairage LED</p><br>Volume sonore max. : 65 dB<br>Classe_energetique. : D<br>Voir les détails produit ci-dessous</p>";;;;1;1;1;"Hotte visière WHIRLPOOL - AKR4411NB";"Hotte visière WHIRLPOOL - AKR4411NB - Lacoop.fr";"Hotte visière WHIRLPOOL - AKR4411NB - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/Encastrable::1::1::1/La cuisson::1::1::1/Micro -ondes encastrable::1::1::1/Gril::1::1::1";FND-OM8334S;"Micro-ondes encastrable gril ASKO - OM8334S";"Micro-ondes encastrable gril ASKO - OM8334S | Lacoop.fr";"Achetez Micro-ondes encastrable gril ASKO - OM8334S à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3838782043963_1_600.jpg;"Micro-ondes encastrable gril ASKO - OM8334S - Lacoop.fr";http://www.findis.fr/data/photos/300/3838782043963_1_300.jpg;http://www.findis.fr/data/photos/150/3838782043963_1_150.jpg;micro-ondes-encastrable-gril-asko-om8334s;micro-ondes-encastrable-gril-asko-om8334s.html;3838782043963;;619.90;;;;432.00;12.02;2.50;Activé;"Catalogue, Recherche";"Taxe Produits";;ASKO;FINDIS;;;"22 L";;;"<h2>Détails produit</h2><h3>Description</h3><p>Micro-ondes gril tout intégrable - Commandes électroniques - Navigation par boutons PushPull - 5 niveaux de puissance -4 modes de cuisson - Affichage numérique de la puissance et du mode de cuisson - Fonction Décongélations Durée et Poids - Technologie Antenne tournante pour une cuisson continue et homogène - Base en céramique sans plateau pour un espace de cuisson plus vaste et plus facile à nettoyer - Cavité inox - Sécurité enfants - Finition inox.</p><h3>Caractéristiques</h3><p><br>Description guide : Navigation par boutons PushPull - 5 niveaux de puissance - Fonction Décongélations Durée et Poids - Technologie Antenne tournante - Cavité inox - Sécurité enfants - Tout intégrable - Finition inox.<br>Hauteur de niche : 38 cm<br>Type : tout intégrable<br>Capacité : 22 L<br>Puissance Micro-ondes : 850 Watts<br>Niveaux de puissance : 5<br>Chaleur tournante : non<br>Cavité : inox<br>Programmation : Electronique<br>Plat croustilleur : non<br>Fonction vapeur : non<br>Accessoire vapeur : non<br>Connecté : non<br>Le + produit : Base céramique facile à nettoyer<br>Coloris : inox<br>Dimensions Niche (LxHxP) : 56,8 x 37 x 32 cm<br>Dimensions Hors tout (LxHxP) : 59,5 x 39 x 33,4 cm<br>Poids net : 21.8 Kg</p>";"<p><strong>Micro-ondes encastrable gril ASKO - OM8334S</strong></p><p>Base c�ramique facile � nettoyer</p><br>Capacité : 22 L<br>Voir les détails produit ci-dessous</p>";;;;1;1;1;"Micro-ondes encastrable gril ASKO - OM8334S";"Micro-ondes encastrable gril ASKO - OM8334S - Lacoop.fr";"Micro-ondes encastrable gril ASKO - OM8334S - Lacoop.fr";;0
